Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0400    000011.7437    0.2000    0.1931    0.6029    0.0000    29.2019
0401    000011.2661    0.2000    0.1924    0.6033    0.0000    29.1423
0402    000011.2661    0.2000    0.1928    0.6035    0.0000    29.6126
0403    000011.6604    0.2000    0.1927    0.6036    0.0000    29.0557
0404    000011.2661    0.2000    0.1931    0.6034    0.0000    29.1472
0405    000011.2661    0.2000    0.1925    0.6033    0.0000    29.3009
0406    000011.2661    0.2000    0.1919    0.6036    0.0000    29.5951
0407    000011.2661    0.2000    0.1920    0.6035    0.0000    29.1838
0408    000011.2661    0.2000    0.1926    0.6034    0.0000    29.2985
0409    000011.5076    0.2000    0.1924    0.6036    0.0000    29.5331
0410    000011.4336    0.1980    0.1916    0.6037    0.0001    29.6686
0411    000011.2661    0.2000    0.1921    0.6037    0.0000    29.1037
0412    000011.2661    0.2000    0.1920    0.6038    0.0000    29.1675
0413    000011.2661    0.2000    0.1915    0.6039    0.0000    29.0269
0414    000011.2661    0.2000    0.1907    0.6036    0.0000    37.6224
0415    000011.2661    0.2000    0.1916    0.6039    0.0000    28.8350
0416    000011.8747    0.2000    0.1916    0.6039    0.0004    28.8122
0417    000011.2661    0.2000    0.1914    0.6041    0.0000    29.4133
0418    000011.2661    0.2000    0.1918    0.6037    0.0000    29.1813
0419    000011.2661    0.2000    0.1916    0.6044    0.0000    28.9685
0420    000011.2661    0.2000    0.1913    0.6035    0.0000    28.6350
0421    000011.2775    0.2000    0.1907    0.6019    0.0000    29.2207
0422    000011.2661    0.2000    0.1906    0.6026    0.0000    29.2982
0423    000011.2661    0.2000    0.1915    0.6025    0.0000    29.1552
0424    000011.2661    0.2000    0.1910    0.6032    0.0000    37.2742
0425    000011.2661    0.2000    0.1903    0.6028    0.0000    29.2806
0426    000011.2661    0.2000    0.1913    0.6031    0.0000    29.3282
0427    000011.2661    0.2000    0.1915    0.6023    0.0000    29.0949
0428    000011.2661    0.2000    0.1906    0.6028    0.0000    29.1031
0429    000011.2661    0.2000    0.1910    0.6025    0.0000    29.7018
0430    000011.2661    0.2000    0.1908    0.6018    0.0000    29.4082
0431    000011.2661    0.2000    0.1907    0.6025    0.0000    29.1830
0432    000011.7437    0.2000    0.1943    0.6032    0.0000    29.1576
0433    000011.2661    0.2000    0.1949    0.6030    0.0000    28.8656
0434    000011.2661    0.2000    0.1955    0.6034    0.0000    35.4852
0435    000011.2661    0.2000    0.1950    0.6029    0.0000    29.2076
0436    000011.2661    0.2000    0.1937    0.6027    0.0000    29.1592
0437    000011.2661    0.2000    0.1956    0.6028    0.0000    29.0472
0438    000011.8600    0.2000    0.1943    0.6037    0.0004    29.1247
0439    000011.2661    0.2000    0.1950    0.6034    0.0000    29.0359
0440    000011.2661    0.2000    0.1946    0.6034    0.0000    28.8560
0441    000011.2661    0.2000    0.1944    0.6031    0.0000    29.2840
0442    000011.2661    0.2000    0.1944    0.6035    0.0000    28.7617
0443    000011.2661    0.2000    0.1947    0.6032    0.0000    28.9168
0444    000011.2661    0.2000    0.1953    0.6034    0.0000    37.0153
0445    000011.2661    0.2000    0.1949    0.6027    0.0000    28.9079
0446    000011.3687    0.2000    0.1914    0.6026    0.0000    28.8779
0447    000011.2661    0.2000    0.1912    0.6031    0.0000    29.0931
0448    000011.2661    0.2000    0.1903    0.6020    0.0000    29.1336
0449    000011.2661    0.2000    0.1915    0.6020    0.0000    29.4664
0450    000011.2661    0.2000    0.1906    0.6018    0.0000    29.1817
0451    000011.2661    0.2000    0.1911    0.6026    0.0000    29.1231
0452    000011.2661    0.2000    0.1907    0.6025    0.0000    29.1338
0453    000011.2661    0.2000    0.1910    0.6024    0.0000    29.8601
0454    000011.2661    0.2000    0.1911    0.6023    0.0000    36.1300
0455    000011.2661    0.2000    0.1907    0.6020    0.0000    29.0666
0456    000011.2661    0.2000    0.1905    0.6013    0.0000    29.3300
0457    000011.2661    0.2000    0.1909    0.6018    0.0000    29.1362
0458    000011.3002    0.2000    0.1953    0.6032    0.0000    29.5896
0459    000011.2661    0.2000    0.1941    0.6029    0.0000    29.5118
0460    000011.2661    0.2000    0.1947    0.6028    0.0000    29.2613
0461    000011.2702    0.2000    0.1924    0.6033    0.0000    29.3625
0462    000011.2661    0.2000    0.1929    0.6027    0.0000    29.1330
0463    000011.2661    0.2000    0.1923    0.6029    0.0000    29.1621
0464    000011.2661    0.2000    0.1929    0.6027    0.0000    35.7087
0465    000011.7298    0.2000    0.1917    0.6039    0.0000    29.3619
0466    000011.2661    0.2000    0.1914    0.6030    0.0000    29.5271
0467    000011.2661    0.2000    0.1915    0.6024    0.0000    29.0335
0468    000011.2661    0.2000    0.1914    0.6033    0.0000    29.0729
0469    000011.2661    0.2000    0.1923    0.6034    0.0000    29.5053
0470    000011.2661    0.2000    0.1906    0.6027    0.0000    29.4083
0471    000011.2661    0.2000    0.1913    0.6029    0.0000    29.1342
0472    000011.2661    0.2000    0.1909    0.6029    0.0000    29.6181
0473    000011.2661    0.2000    0.1903    0.6028    0.0000    29.2303
0474    000011.2661    0.2000    0.1914    0.6031    0.0000    36.5987
0475    000011.2661    0.2000    0.1902    0.6028    0.0000    29.1808
0476    000011.2661    0.2000    0.1911    0.6028    0.0000    29.3928
0477    000011.2661    0.2000    0.1911    0.6031    0.0000    29.4568
0478    000011.2661    0.2000    0.1916    0.6022    0.0000    29.4674
0479    000011.2661    0.2000    0.1912    0.6033    0.0000    29.4942
0480    000011.6048    0.2000    0.1979    0.6064    0.0000    29.1921
0481    000011.2661    0.2000    0.1983    0.6057    0.0000    28.8234
0482    000011.2661    0.2000    0.1989    0.6059    0.0000    28.7646
0483    000011.2661    0.2000    0.1978    0.6067    0.0000    29.4393
0484    000011.3037    0.2020    0.1917    0.6022    0.0000    36.6821
0485    000011.2661    0.2000    0.1913    0.6017    0.0000    29.2799
0486    000011.2661    0.2000    0.1913    0.6019    0.0000    29.4737
0487    000011.2661    0.2000    0.1909    0.6023    0.0000    29.0274
0488    000011.2661    0.2000    0.1912    0.6021    0.0000    29.1965
0489    000011.4104    0.2000    0.1908    0.6012    0.0000    29.5102
0490    000011.2661    0.2000    0.1909    0.6017    0.0000    29.1270
0491    000011.2661    0.2000    0.1908    0.6021    0.0000    29.3796
0492    000011.3135    0.2000    0.1911    0.6028    0.0000    29.7075
0493    000011.4243    0.2000    0.1944    0.6037    0.0000    29.6606
0494    000011.2661    0.2000    0.1944    0.6037    0.0000    37.7015
0495    000011.2661    0.2000    0.1938    0.6039    0.0000    28.8168
0496    000011.2661    0.2000    0.1942    0.6042    0.0000    29.1264
0497    000011.3826    0.2000    0.1934    0.6023    0.0000    29.2220
0498    000011.2661    0.2000    0.1932    0.6023    0.0000    29.3344
0499    000011.2661    0.2000    0.1927    0.6025    0.0000    29.3980
0500    000011.2661    0.2000    0.1925    0.6023    0.0000    29.0923
Start Testing
Test Accuracy: 0.2000 Test Time 11.2624 
