Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0399    000008.3792    0.2500    0.2180    0.5474    0.9667    23.8581
0400    000008.3098    0.2500    0.2181    0.5469    0.9667    23.7140
0401    000008.3177    0.2500    0.2190    0.5454    0.9667    23.8329
0402    000008.3138    0.2500    0.2177    0.5456    0.9667    23.8780
0403    000008.3138    0.2525    0.2195    0.5444    0.9667    24.0862
0404    000008.3106    0.2525    0.2167    0.5454    0.9667    23.6038
0405    000008.3138    0.2500    0.2206    0.5443    0.9667    23.8455
0406    000008.3177    0.2500    0.2182    0.5459    0.9667    24.4609
0407    000008.7244    0.2500    0.2181    0.5449    0.9667    23.7884
0408    000008.3177    0.2500    0.2168    0.5446    0.9667    24.1585
0409    000008.3098    0.2500    0.2161    0.5468    0.9667    23.8569
0410    000008.3058    0.2500    0.2185    0.5441    0.9667    24.0936
0411    000008.3098    0.2500    0.2151    0.5461    0.9667    23.8591
0412    000008.3138    0.2500    0.2197    0.5439    0.9667    23.9061
0413    000008.3026    0.2525    0.2167    0.5457    0.9658    23.9128
0414    000008.3098    0.2500    0.2185    0.5449    0.9667    24.0130
0415    000008.3098    0.2500    0.2161    0.5458    0.9667    23.8292
0416    000008.3098    0.2500    0.2190    0.5443    0.9667    23.9569
0417    000008.3144    0.2500    0.2161    0.5454    0.9667    23.9694
0418    000008.6813    0.2500    0.2184    0.5448    0.9660    23.8074
0419    000008.3066    0.2500    0.2197    0.5447    0.9664    23.9419
0420    000008.3177    0.2500    0.2195    0.5446    0.9667    23.7520
0421    000008.3098    0.2500    0.2165    0.5465    0.9667    23.9924
0422    000009.3058    0.2475    0.2177    0.5458    0.9667    24.1114
0423    000008.3058    0.2525    0.2190    0.5438    0.9667    23.7288
0424    000008.3106    0.2500    0.2164    0.5455    0.9656    23.7489
0425    000008.3138    0.2500    0.2179    0.5454    0.9667    23.9490
0426    000008.6410    0.2525    0.2149    0.5463    0.9667    24.1752
0427    000008.3138    0.2500    0.2178    0.5445    0.9667    24.0254
0428    000008.2992    0.2500    0.2183    0.5440    0.9665    24.1480
0429    000008.3058    0.2525    0.2175    0.5455    0.9667    24.1224
0430    000008.5974    0.2500    0.2182    0.5450    0.9667    24.1697
0431    000008.4110    0.2500    0.2184    0.5479    0.9667    23.9867
0432    000008.3138    0.2500    0.2203    0.5486    0.9667    23.7174
0433    000008.3018    0.2525    0.2191    0.5491    0.9667    23.8514
0434    000008.3138    0.2500    0.2206    0.5485    0.9667    24.0479
0435    000008.3018    0.2500    0.2186    0.5495    0.9667    24.1614
0436    000008.3098    0.2500    0.2190    0.5486    0.9667    24.0558
0437    000008.3098    0.2500    0.2213    0.5491    0.9667    24.1593
0438    000008.7542    0.2500    0.2201    0.5444    0.9667    23.6396
0439    000008.3098    0.2500    0.2170    0.5442    0.9667    23.8871
0440    000008.4209    0.2525    0.2186    0.5433    0.9667    23.8120
0441    000008.3177    0.2500    0.2187    0.5443    0.9667    23.4793
0442    000008.3138    0.2500    0.2181    0.5430    0.9667    23.9584
0443    000008.3177    0.2500    0.2159    0.5446    0.9667    24.0527
0444    000008.3138    0.2500    0.2182    0.5444    0.9667    24.2196
0445    000008.3098    0.2500    0.2193    0.5443    0.9667    24.2724
0446    000008.3106    0.2500    0.2175    0.5446    0.9662    23.8676
0447    000008.3138    0.2500    0.2174    0.5451    0.9667    24.0258
0448    000008.3026    0.2500    0.2184    0.5452    0.9664    23.8929
0449    000008.3177    0.2500    0.2185    0.5443    0.9667    24.2615
0450    000008.3058    0.2525    0.2191    0.5451    0.9667    24.3698
0451    000008.3058    0.2525    0.2187    0.5446    0.9667    24.1478
0452    000008.3958    0.2525    0.2188    0.5443    0.9660    23.8871
0453    000008.3018    0.2500    0.2178    0.5443    0.9667    24.0642
0454    000008.2946    0.2500    0.2185    0.5442    0.9664    23.4610
0455    000008.3138    0.2525    0.2204    0.5431    0.9667    23.9101
0456    000008.3138    0.2500    0.2163    0.5451    0.9667    23.8821
0457    000008.3066    0.2525    0.2197    0.5433    0.9657    23.9007
0458    000008.6590    0.2500    0.2185    0.5439    0.9667    23.9898
0459    000008.3098    0.2525    0.2179    0.5439    0.9667    23.8817
0460    000008.3138    0.2500    0.2198    0.5447    0.9667    23.9213
0461    000008.3138    0.2500    0.2183    0.5443    0.9667    24.2305
0462    000008.3138    0.2500    0.2165    0.5452    0.9667    24.0701
0463    000008.3138    0.2500    0.2196    0.5441    0.9667    24.0719
0464    000008.5419    0.2525    0.2196    0.5474    0.9667    24.1538
0465    000008.3792    0.2500    0.2179    0.5454    0.9667    23.9691
0466    000008.3098    0.2525    0.2195    0.5443    0.9667    23.5990
0467    000008.3381    0.2500    0.2203    0.5507    0.9667    23.9648
0468    000008.3106    0.2500    0.2186    0.5513    0.9661    23.8312
0469    000008.2979    0.2525    0.2203    0.5514    0.9667    23.6405
0470    000008.3138    0.2500    0.2204    0.5511    0.9667    23.8922
0471    000008.3138    0.2500    0.2205    0.5510    0.9667    23.5352
0472    000008.3138    0.2500    0.2180    0.5521    0.9667    24.4906
0473    000008.3177    0.2500    0.2210    0.5503    0.9667    23.7089
0474    000008.3066    0.2500    0.2218    0.5510    0.9665    24.0944
0475    000008.3058    0.2500    0.2195    0.5503    0.9667    23.5485
0476    000008.3177    0.2500    0.2207    0.5506    0.9667    23.8011
0477    000008.3138    0.2500    0.2196    0.5517    0.9667    24.0771
0478    000008.3138    0.2500    0.2203    0.5522    0.9667    23.9681
0479    000008.3177    0.2500    0.2212    0.5506    0.9667    23.8838
0480    000008.5934    0.2525    0.2209    0.5457    0.9667    24.0408
0481    000008.3098    0.2500    0.2204    0.5472    0.9667    23.9089
0482    000008.3138    0.2500    0.2164    0.5466    0.9667    23.8498
0483    000008.3106    0.2500    0.2161    0.5471    0.9663    24.0516
0484    000008.3066    0.2500    0.2169    0.5478    0.9659    23.8806
0485    000008.3107    0.2500    0.2194    0.5464    0.9666    24.2429
0486    000008.5736    0.2500    0.2200    0.5446    0.9667    24.0394
0487    000008.3138    0.2500    0.2193    0.5445    0.9667    23.8259
0488    000008.3138    0.2500    0.2170    0.5459    0.9667    24.0243
0489    000008.3047    0.2500    0.2162    0.5454    0.9667    23.8811
0490    000008.3138    0.2500    0.2175    0.5454    0.9667    24.1241
0491    000008.3095    0.2500    0.2198    0.5440    0.9666    24.0134
0492    000008.3177    0.2500    0.2181    0.5447    0.9667    23.6194
0493    000008.2948    0.2525    0.2189    0.5446    0.9658    24.0066
0494    000008.3098    0.2500    0.2192    0.5448    0.9667    24.3314
0495    000008.3138    0.2500    0.2179    0.5465    0.9667    24.0722
0496    000008.6776    0.2500    0.2185    0.5464    0.9664    23.7392
0497    000008.3074    0.2525    0.2164    0.5458    0.9667    23.8241
0498    000008.3177    0.2500    0.2198    0.5447    0.9667    23.9376
0499    000008.3098    0.2500    0.2167    0.5445    0.9667    23.8902
0500    000008.3138    0.2500    0.2208    0.5429    0.9667    23.7699
Start Testing
Test Accuracy: 0.2500 Test Time  9.6611 
