Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0400    000011.2661    0.4000    0.1942    0.6132    0.0000    29.4020
0401    000011.2661    0.4000    0.1937    0.6127    0.0000    28.8803
0402    000011.2661    0.4000    0.1938    0.6129    0.0000    29.1690
0403    000011.2661    0.4000    0.1940    0.6128    0.0000    29.3394
0404    000011.2661    0.4000    0.1937    0.6131    0.0000    29.2847
0405    000011.2661    0.4000    0.1946    0.6128    0.0000    29.4564
0406    000011.2661    0.4000    0.1943    0.6126    0.0000    29.2031
0407    000011.2661    0.4000    0.1935    0.6127    0.0000    28.8868
0408    000011.2661    0.4000    0.1935    0.6131    0.0000    28.9173
0409    000011.4042    0.3980    0.1939    0.6128    0.0001    29.4665
0410    000011.5909    0.3980    0.1937    0.6124    0.0000    29.3432
0411    000011.2661    0.4000    0.1936    0.6127    0.0000    29.8155
0412    000011.2661    0.4000    0.1944    0.6125    0.0000    28.9982
0413    000011.2661    0.4000    0.1943    0.6126    0.0000    29.1679
0414    000011.2661    0.4000    0.1948    0.6125    0.0000    29.4330
0415    000011.2661    0.4000    0.1945    0.6124    0.0000    29.0642
0416    000011.2661    0.4000    0.1940    0.6129    0.0000    29.1477
0417    000011.2661    0.4000    0.1938    0.6125    0.0000    29.4571
0418    000011.2661    0.4000    0.1941    0.6125    0.0000    29.2964
0419    000011.2661    0.4000    0.1940    0.6126    0.0000    35.4585
0420    000011.2661    0.4000    0.1949    0.6123    0.0000    29.3961
0421    000011.2661    0.4000    0.1942    0.6125    0.0000    29.1792
0422    000011.2702    0.3980    0.1906    0.6070    0.0000    29.3292
0423    000011.2661    0.4000    0.1905    0.6068    0.0000    28.9398
0424    000011.2661    0.4000    0.1899    0.6069    0.0000    29.1059
0425    000011.3965    0.4000    0.1911    0.6080    0.0000    29.3087
0426    000011.2661    0.4000    0.1904    0.6085    0.0000    29.3477
0427    000011.2661    0.4000    0.1902    0.6076    0.0000    29.2780
0428    000011.2661    0.4000    0.1907    0.6081    0.0000    29.8521
0429    000011.7854    0.4000    0.1951    0.6162    0.0000    37.6660
0430    000011.2661    0.4000    0.1953    0.6163    0.0000    28.9558
0431    000011.2661    0.4000    0.1949    0.6168    0.0000    29.3320
0432    000011.2661    0.4000    0.1948    0.6168    0.0000    29.1945
0433    000011.2661    0.4000    0.1948    0.6170    0.0000    29.6371
0434    000011.2661    0.4000    0.1950    0.6165    0.0000    29.4355
0435    000011.2661    0.4000    0.1948    0.6168    0.0000    29.3591
0436    000011.8747    0.3980    0.1947    0.6168    0.0004    29.4935
0437    000011.2661    0.4000    0.1950    0.6162    0.0000    29.0864
0438    000011.2661    0.4000    0.1950    0.6163    0.0000    29.4363
0439    000011.3410    0.4000    0.1945    0.6116    0.0000    38.4793
0440    000011.2661    0.4000    0.1945    0.6121    0.0000    29.3503
0441    000011.2661    0.4000    0.1944    0.6121    0.0000    29.3288
0442    000011.2661    0.4000    0.1945    0.6120    0.0000    29.4211
0443    000011.2661    0.4000    0.1940    0.6118    0.0000    29.0848
0444    000011.2661    0.4000    0.1940    0.6118    0.0000    29.3983
0445    000011.2661    0.4000    0.1947    0.6122    0.0000    29.0949
0446    000011.2661    0.4000    0.1948    0.6118    0.0000    29.0473
0447    000011.7298    0.4000    0.1942    0.6112    0.0000    29.0507
0448    000011.2661    0.4000    0.1942    0.6112    0.0000    28.8967
0449    000011.2661    0.4000    0.1943    0.6114    0.0000    35.2657
0450    000011.2661    0.4000    0.1937    0.6111    0.0000    29.0746
0451    000011.2661    0.4000    0.1940    0.6116    0.0000    29.4465
0452    000011.2661    0.4000    0.1936    0.6114    0.0000    29.5137
0453    000011.2661    0.4000    0.1933    0.6109    0.0000    29.3189
0454    000011.2661    0.4000    0.1947    0.6112    0.0000    29.5310
0455    000011.2661    0.4000    0.1936    0.6116    0.0000    29.1525
0456    000011.2661    0.4000    0.1948    0.6115    0.0000    29.2276
0457    000011.2661    0.4000    0.1935    0.6112    0.0000    29.2055
0458    000011.2661    0.4000    0.1937    0.6113    0.0000    29.1203
0459    000011.2661    0.4000    0.1942    0.6117    0.0000    37.7352
0460    000011.2661    0.4000    0.1940    0.6115    0.0000    29.1192
0461    000011.2661    0.4000    0.1941    0.6115    0.0000    29.5537
0462    000011.2661    0.4000    0.1947    0.6110    0.0000    29.3186
0463    000011.2661    0.4000    0.1934    0.6111    0.0000    29.1006
0464    000011.2661    0.4000    0.1941    0.6112    0.0000    28.9542
0465    000011.2661    0.4000    0.1931    0.6117    0.0000    29.2468
0466    000011.2661    0.4000    0.1943    0.6109    0.0000    28.8739
0467    000011.2661    0.4000    0.1942    0.6115    0.0000    29.2303
0468    000011.2661    0.4000    0.1947    0.6119    0.0000    28.9710
0469    000011.2661    0.4000    0.1937    0.6111    0.0000    36.0279
0470    000011.2661    0.4000    0.1943    0.6112    0.0000    29.2132
0471    000011.2661    0.4000    0.1939    0.6118    0.0000    29.4996
0472    000011.2661    0.4000    0.1940    0.6109    0.0000    29.4994
0473    000011.2661    0.4000    0.1934    0.6118    0.0000    29.0149
0474    000011.2661    0.4000    0.1939    0.6115    0.0000    29.2785
0475    000011.2661    0.4000    0.1944    0.6115    0.0000    29.3152
0476    000011.2661    0.4000    0.1950    0.6115    0.0000    29.1138
0477    000011.2661    0.4000    0.1938    0.6113    0.0000    29.4557
0478    000011.2661    0.4000    0.1934    0.6115    0.0000    29.4660
0479    000011.2661    0.4000    0.1945    0.6111    0.0000    35.4333
0480    000011.2661    0.4000    0.1939    0.6113    0.0000    29.4485
0481    000011.2661    0.4000    0.1947    0.6113    0.0000    28.6827
0482    000011.2661    0.4000    0.1943    0.6106    0.0000    28.7974
0483    000011.2661    0.4000    0.1939    0.6117    0.0000    29.6944
0484    000011.2661    0.4000    0.1946    0.6117    0.0000    29.0931
0485    000011.2661    0.4000    0.1940    0.6115    0.0000    29.2809
0486    000011.2661    0.4000    0.1937    0.6117    0.0000    29.3873
0487    000011.2661    0.4000    0.1936    0.6117    0.0000    29.6874
0488    000011.2661    0.4000    0.1943    0.6112    0.0000    29.4362
0489    000011.2661    0.4000    0.1945    0.6117    0.0000    37.9936
0490    000011.2661    0.4000    0.1938    0.6116    0.0000    29.3705
0491    000011.2661    0.4000    0.1938    0.6111    0.0000    29.0171
0492    000011.2661    0.4000    0.1936    0.6114    0.0000    29.4175
0493    000011.2661    0.4000    0.1938    0.6113    0.0000    29.1363
0494    000011.2661    0.4000    0.1942    0.6116    0.0000    29.7848
0495    000011.2661    0.4000    0.1941    0.6117    0.0000    29.2216
0496    000011.2661    0.4000    0.1939    0.6112    0.0000    29.5121
0497    000011.2661    0.4000    0.1942    0.6115    0.0000    29.2354
0498    000011.2661    0.4000    0.1942    0.6116    0.0000    29.4970
0499    000011.2661    0.4000    0.1943    0.6119    0.0000    37.6093
0500    000011.2661    0.4000    0.1943    0.6116    0.0000    29.0533
Start Testing
Test Accuracy: 0.4000 Test Time 11.2118 
