Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0400    000008.3026    0.2500    0.2097    0.5458    0.9663    23.5977
0401    000008.3026    0.2500    0.2119    0.5443    0.9663    23.9813
0402    000008.3058    0.2500    0.2115    0.5455    0.9667    23.6527
0403    000008.3018    0.2500    0.2121    0.5459    0.9667    24.0306
0404    000008.2978    0.2500    0.2116    0.5448    0.9667    24.1061
0405    000008.2994    0.2500    0.2111    0.5454    0.9667    24.2483
0406    000008.3026    0.2500    0.2098    0.5462    0.9659    24.0977
0407    000008.2986    0.2500    0.2107    0.5448    0.9665    23.8886
0408    000008.2866    0.2500    0.2110    0.5452    0.9663    23.6200
0409    000008.2915    0.2500    0.2107    0.5450    0.9661    24.1843
0410    000008.3098    0.2500    0.2107    0.5459    0.9667    23.7692
0411    000008.3628    0.2475    0.2119    0.5461    0.9665    23.8329
0412    000008.2890    0.2500    0.2122    0.5447    0.9660    23.8684
0413    000008.3098    0.2500    0.2098    0.5457    0.9667    23.8753
0414    000008.3072    0.2500    0.2103    0.5437    0.9653    23.6342
0415    000008.3019    0.2500    0.2105    0.5442    0.9667    23.9508
0416    000008.3098    0.2500    0.2112    0.5449    0.9667    23.6349
0417    000008.8018    0.2500    0.2104    0.5447    0.9667    24.4800
0418    000009.1156    0.2500    0.2124    0.5460    0.9662    23.4477
0419    000008.3138    0.2500    0.2124    0.5448    0.9667    23.7316
0420    000008.3058    0.2500    0.2107    0.5456    0.9667    23.9744
0421    000008.4237    0.2475    0.2107    0.5452    0.9658    24.0696
0422    000008.2874    0.2500    0.2117    0.5449    0.9667    23.4207
0423    000008.2950    0.2500    0.2106    0.5457    0.9666    23.6955
0424    000008.3058    0.2500    0.2081    0.5459    0.9667    23.4583
0425    000008.3138    0.2500    0.2099    0.5451    0.9667    23.9043
0426    000008.3035    0.2525    0.2106    0.5454    0.9667    23.8763
0427    000008.2946    0.2525    0.2120    0.5464    0.9659    23.8143
0428    000009.2566    0.2500    0.2115    0.5457    0.9659    24.4135
0429    000008.3058    0.2500    0.2110    0.5457    0.9667    23.9760
0430    000008.3138    0.2500    0.2105    0.5450    0.9667    23.9825
0431    000008.3106    0.2500    0.2102    0.5452    0.9667    23.8183
0432    000008.2946    0.2500    0.2112    0.5444    0.9661    24.0556
0433    000008.2978    0.2500    0.2103    0.5457    0.9667    24.0257
0434    000008.2866    0.2500    0.2124    0.5446    0.9659    23.6140
0435    000008.2866    0.2500    0.2123    0.5451    0.9649    23.7803
0436    000008.3018    0.2500    0.2107    0.5447    0.9667    23.7754
0437    000008.7903    0.2500    0.2111    0.5453    0.9661    23.5038
0438    000008.2939    0.2500    0.2109    0.5471    0.9667    23.7901
0439    000008.2906    0.2500    0.2110    0.5467    0.9662    23.8548
0440    000008.3058    0.2500    0.2109    0.5480    0.9667    23.7010
0441    000008.2947    0.2500    0.2113    0.5476    0.9658    23.7834
0442    000008.4882    0.2525    0.2122    0.5469    0.9667    24.1468
0443    000008.2889    0.2500    0.2129    0.5469    0.9660    24.0596
0444    000008.2986    0.2500    0.2112    0.5467    0.9663    23.8393
0445    000008.3138    0.2500    0.2117    0.5474    0.9667    23.9680
0446    000008.3104    0.2500    0.2119    0.5473    0.9667    23.8339
0447    000009.5652    0.2500    0.2107    0.5454    0.9657    23.6570
0448    000008.3138    0.2500    0.2112    0.5457    0.9667    23.8334
0449    000008.3138    0.2500    0.2104    0.5456    0.9667    23.6474
0450    000008.3060    0.2500    0.2097    0.5452    0.9667    24.4098
0451    000008.2859    0.2500    0.2098    0.5466    0.9667    23.7006
0452    000008.6043    0.2475    0.2114    0.5493    0.9656    23.9834
0453    000008.2986    0.2500    0.2114    0.5497    0.9667    24.0350
0454    000008.3064    0.2500    0.2131    0.5493    0.9667    23.5061
0455    000008.3177    0.2500    0.2121    0.5498    0.9667    23.7858
0456    000008.2971    0.2500    0.2119    0.5500    0.9658    23.9910
0457    000008.4407    0.2500    0.2125    0.5494    0.9667    24.0804
0458    000008.3098    0.2500    0.2124    0.5503    0.9667    24.0332
0459    000008.3060    0.2500    0.2116    0.5478    0.9667    24.1451
0460    000008.3140    0.2500    0.2127    0.5472    0.9667    23.5130
0461    000008.5181    0.2475    0.2108    0.5489    0.9667    24.0659
0462    000008.3080    0.2500    0.2122    0.5526    0.9667    23.5450
0463    000008.2938    0.2500    0.2141    0.5503    0.9667    23.9268
0464    000008.2946    0.2500    0.2151    0.5519    0.9663    23.6478
0465    000009.0961    0.2500    0.2112    0.5505    0.9667    23.8939
0466    000008.2946    0.2500    0.2129    0.5489    0.9662    23.9558
0467    000008.8005    0.2475    0.2128    0.5479    0.9661    23.5649
0468    000008.2972    0.2500    0.2116    0.5469    0.9663    24.4089
0469    000008.7537    0.2475    0.2112    0.5467    0.9667    23.7446
0470    000008.3058    0.2500    0.2123    0.5464    0.9667    23.8945
0471    000008.5181    0.2500    0.2124    0.5483    0.9667    23.7490
0472    000008.3098    0.2500    0.2119    0.5488    0.9667    23.9146
0473    000008.3098    0.2500    0.2117    0.5483    0.9667    23.8055
0474    000008.3058    0.2500    0.2108    0.5476    0.9667    23.9012
0475    000008.3138    0.2500    0.2107    0.5461    0.9667    23.8674
0476    000008.3066    0.2500    0.2119    0.5471    0.9656    23.9146
0477    000009.1768    0.2500    0.2117    0.5474    0.9667    24.0031
0478    000008.2948    0.2500    0.2114    0.5449    0.9663    23.6060
0479    000008.3138    0.2500    0.2113    0.5471    0.9667    23.5479
0480    000008.2962    0.2525    0.2115    0.5465    0.9660    23.9687
0481    000008.4486    0.2500    0.2118    0.5471    0.9667    23.9315
0482    000008.3177    0.2500    0.2116    0.5467    0.9667    23.7645
0483    000008.3114    0.2500    0.2121    0.5486    0.9667    23.7880
0484    000008.2904    0.2525    0.2111    0.5475    0.9667    24.1129
0485    000008.3098    0.2500    0.2130    0.5477    0.9667    23.7375
0486    000008.2978    0.2500    0.2116    0.5473    0.9667    23.9037
0487    000008.5480    0.2475    0.2113    0.5445    0.9667    23.9292
0488    000008.2898    0.2500    0.2119    0.5462    0.9667    23.7425
0489    000008.2921    0.2500    0.2103    0.5459    0.9667    23.7720
0490    000008.3058    0.2500    0.2110    0.5448    0.9667    24.0017
0491    000008.5726    0.2475    0.2097    0.5462    0.9664    24.1252
0492    000008.3019    0.2500    0.2111    0.5462    0.9667    23.7801
0493    000008.2930    0.2500    0.2116    0.5454    0.9655    23.7387
0494    000008.2938    0.2525    0.2128    0.5462    0.9667    23.8237
0495    000008.2938    0.2500    0.2113    0.5451    0.9667    24.0896
0496    000008.3098    0.2500    0.2109    0.5453    0.9667    23.7289
0497    000008.2956    0.2500    0.2100    0.5449    0.9667    23.6987
0498    000008.2978    0.2500    0.2104    0.5450    0.9667    23.6408
0499    000008.2979    0.2500    0.2121    0.5452    0.9667    23.7615
0500    000008.2963    0.2500    0.2094    0.5454    0.9659    23.5008
Start Testing
Test Accuracy: 0.2500 Test Time  9.7232 
