Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0401    000011.2661    0.2000    0.1915    0.6036    0.0000    29.4498
0402    000011.2437    0.2020    0.1907    0.6033    0.0000    28.8255
0403    000011.6465    0.2000    0.1900    0.6038    0.0000    29.3139
0404    000011.2661    0.2000    0.1899    0.6042    0.0000    29.4404
0405    000011.2661    0.2000    0.1907    0.6038    0.0000    29.2630
0406    000011.2661    0.2000    0.1902    0.6038    0.0000    29.2916
0407    000011.5218    0.1980    0.1904    0.6030    0.0002    29.4427
0408    000011.2661    0.2000    0.1914    0.6043    0.0000    29.2475
0409    000011.2661    0.2000    0.1916    0.6044    0.0000    30.1376
0410    000011.2661    0.2000    0.1909    0.6039    0.0000    29.1591
0411    000011.2661    0.2000    0.1902    0.6044    0.0000    28.8205
0412    000011.2661    0.2000    0.1907    0.6045    0.0000    28.8586
0413    000011.2661    0.2000    0.1912    0.6033    0.0000    28.8751
0414    000011.2661    0.2000    0.1905    0.6037    0.0000    29.0291
0415    000011.2661    0.2000    0.1907    0.6043    0.0000    35.4614
0416    000011.2661    0.2000    0.1907    0.6037    0.0000    28.7558
0417    000011.2661    0.2000    0.1907    0.6042    0.0000    29.2395
0418    000011.3135    0.2000    0.1898    0.6030    0.0000    29.1712
0419    000011.2661    0.2000    0.1909    0.6038    0.0000    28.9039
0420    000011.2661    0.2000    0.1913    0.6028    0.0000    28.8714
0421    000011.2661    0.2000    0.1906    0.6035    0.0000    28.6975
0422    000011.2661    0.2000    0.1908    0.6029    0.0000    28.8791
0423    000011.2661    0.2000    0.1896    0.6032    0.0000    28.9922
0424    000011.2661    0.2000    0.1902    0.6029    0.0000    29.0251
0425    000011.2661    0.2000    0.1901    0.6033    0.0000    37.2170
0426    000011.2661    0.2000    0.1903    0.6029    0.0000    28.7665
0427    000011.2661    0.2000    0.1909    0.6030    0.0000    28.8396
0428    000011.2661    0.2000    0.1905    0.6037    0.0000    29.3353
0429    000011.2661    0.2000    0.1910    0.6034    0.0000    28.8503
0430    000011.2661    0.2000    0.1898    0.6033    0.0000    28.8990
0431    000011.2661    0.2000    0.1901    0.6032    0.0000    28.6670
0432    000011.6465    0.2000    0.1904    0.6037    0.0000    28.5797
0433    000011.2661    0.2000    0.1896    0.6032    0.0000    28.9429
0434    000011.2661    0.2000    0.1905    0.6037    0.0000    29.0881
0435    000011.2661    0.2000    0.1901    0.6038    0.0000    35.2309
0436    000011.2661    0.2000    0.1904    0.6030    0.0000    28.9214
0437    000011.4359    0.1980    0.1903    0.6036    0.0001    28.7687
0438    000011.2437    0.2020    0.1905    0.6032    0.0000    29.2259
0439    000011.2661    0.2000    0.1906    0.6037    0.0000    29.1920
0440    000011.2661    0.2000    0.1911    0.6028    0.0000    29.0905
0441    000011.2661    0.2000    0.1912    0.6033    0.0000    28.8927
0442    000011.2661    0.2000    0.1899    0.6031    0.0000    28.7985
0443    000011.2661    0.2000    0.1907    0.6027    0.0000    28.8677
0444    000011.3002    0.1980    0.1899    0.6043    0.0000    28.7092
0445    000011.2661    0.2000    0.1914    0.6049    0.0000    34.6722
0446    000011.2661    0.2000    0.1905    0.6042    0.0000    28.9388
0447    000011.2661    0.2000    0.1908    0.6034    0.0000    29.0230
0448    000011.2661    0.2000    0.1901    0.6044    0.0000    28.9813
0449    000011.2661    0.2000    0.1915    0.6037    0.0000    29.0330
0450    000011.2661    0.2000    0.1911    0.6038    0.0000    29.2316
0451    000011.2661    0.2000    0.1911    0.6040    0.0000    28.7956
0452    000011.2661    0.2000    0.1912    0.6043    0.0000    28.8312
0453    000011.2661    0.2000    0.1909    0.6037    0.0000    28.8405
0454    000011.2661    0.2000    0.1905    0.6042    0.0000    28.8597
0455    000011.2661    0.2000    0.1904    0.6039    0.0000    37.3226
0456    000011.2661    0.2000    0.1904    0.6041    0.0000    29.2161
0457    000011.2661    0.2000    0.1913    0.6041    0.0000    29.0751
0458    000011.2661    0.2000    0.1901    0.6044    0.0000    28.8966
0459    000011.2661    0.2000    0.1901    0.6038    0.0000    28.8906
0460    000011.2661    0.2000    0.1908    0.6045    0.0000    28.9616
0461    000011.2661    0.2000    0.1906    0.6043    0.0000    29.0299
0462    000011.3826    0.1980    0.1907    0.6032    0.0000    29.1333
0463    000011.2661    0.2000    0.1908    0.6027    0.0000    28.8484
0464    000011.2661    0.2000    0.1903    0.6037    0.0000    29.0793
0465    000011.2661    0.2000    0.1912    0.6026    0.0000    37.3969
0466    000011.2661    0.2000    0.1906    0.6030    0.0000    28.6916
0467    000011.2437    0.2020    0.1900    0.6031    0.0000    28.6968
0468    000011.2661    0.2000    0.1897    0.6028    0.0000    28.9096
0469    000011.2661    0.2000    0.1908    0.6030    0.0000    28.9208
0470    000011.2661    0.2000    0.1901    0.6030    0.0000    28.8635
0471    000011.2661    0.2000    0.1908    0.6027    0.0000    28.8171
0472    000011.2661    0.2000    0.1906    0.6030    0.0000    29.0536
0473    000011.2661    0.2000    0.1913    0.6036    0.0000    28.9674
0474    000011.2661    0.2000    0.1897    0.6021    0.0000    28.8478
0475    000011.2661    0.2000    0.1914    0.6025    0.0000    35.3006
0476    000011.2661    0.2000    0.1914    0.6027    0.0000    28.8408
0477    000011.2661    0.2000    0.1906    0.6026    0.0000    28.7471
0478    000011.9436    0.1980    0.1905    0.6044    0.0000    28.9450
0479    000011.2661    0.2000    0.1907    0.6047    0.0000    28.8264
0480    000011.2661    0.2000    0.1917    0.6049    0.0000    28.9882
0481    000011.2661    0.2000    0.1902    0.6043    0.0000    28.6180
0482    000011.2661    0.2000    0.1908    0.6039    0.0000    28.5920
0483    000011.2661    0.2000    0.1910    0.6046    0.0000    29.1181
0484    000011.2661    0.2000    0.1908    0.6045    0.0000    28.6966
0485    000011.4336    0.2000    0.1907    0.6043    0.0001    35.3858
0486    000011.2424    0.2020    0.1913    0.6047    0.0001    28.9653
0487    000011.2661    0.2000    0.1908    0.6043    0.0000    28.6978
0488    000011.2661    0.2000    0.1918    0.6043    0.0000    28.7963
0489    000011.2661    0.2000    0.1908    0.6048    0.0000    28.8523
0490    000011.2661    0.2000    0.1909    0.6046    0.0000    28.7024
0491    000011.2661    0.2000    0.1909    0.6046    0.0000    28.6971
0492    000011.2661    0.2000    0.1914    0.6047    0.0000    28.8428
0493    000011.2661    0.2000    0.1920    0.6044    0.0000    29.0254
0494    000011.2661    0.2000    0.1910    0.6048    0.0000    29.4522
0495    000011.2661    0.2000    0.1913    0.6048    0.0000    35.0984
0496    000011.2661    0.2000    0.1907    0.6044    0.0000    28.9515
0497    000011.2661    0.2000    0.1908    0.6044    0.0000    29.0024
0498    000011.2661    0.2000    0.1912    0.6038    0.0000    28.7601
0499    000011.2661    0.2000    0.1909    0.6044    0.0000    29.2544
0500    000011.2879    0.2000    0.1935    0.6068    0.0000    28.9067
Start Testing
Test Accuracy: 0.2000 Test Time 11.3423 
