Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0401    000882.4684    0.1667    0.2293    0.6376    0.6444    35.0092
0402    000882.4763    0.1667    0.2279    0.6366    0.6444    35.2664
0403    000882.4763    0.1667    0.2294    0.6368    0.6444    35.1184
0404    000866.3652    0.1667    0.2234    0.6380    0.6444    41.2450
0405    000874.4128    0.1683    0.2257    0.6370    0.6444    35.0009
0406    000882.4644    0.1667    0.2318    0.6373    0.6434    34.7846
0407    000898.5834    0.1667    0.2281    0.6369    0.6444    35.1858
0408    000898.5874    0.1667    0.2291    0.6360    0.6444    34.2287
0409    000866.3612    0.1667    0.2253    0.6371    0.6444    34.5698
0410    000858.3058    0.1667    0.2257    0.6371    0.6444    35.3830
0411    000874.4207    0.1667    0.2283    0.6367    0.6444    34.8161
0412    000866.9307    0.1650    0.2259    0.6373    0.6444    42.9688
0413    000898.5834    0.1667    0.2319    0.6349    0.6444    34.8709
0414    000874.4208    0.1667    0.2261    0.6348    0.6444    35.1978
0415    000866.3652    0.1667    0.2293    0.6349    0.6444    35.3886
0416    000906.6390    0.1667    0.2286    0.6352    0.6444    35.2211
0417    000882.4763    0.1667    0.2263    0.6358    0.6444    35.2257
0418    000890.5279    0.1667    0.2286    0.6342    0.6444    34.2409
0419    000906.6430    0.1667    0.2303    0.6336    0.6444    34.5613
0420    000890.5319    0.1667    0.2271    0.6342    0.6444    34.3038
0421    000858.3057    0.1683    0.2264    0.6356    0.6444    50.5202
0422    000874.4208    0.1667    0.2256    0.6348    0.6444    34.1087
0423    000906.6352    0.1683    0.2278    0.6348    0.6444    34.0029
0424    000874.4128    0.1667    0.2238    0.6350    0.6444    34.1154
0425    000842.1946    0.1667    0.2244    0.6360    0.6444    34.2408
0426    000882.4723    0.1667    0.2262    0.6354    0.6444    34.2840
0427    000914.6906    0.1667    0.2310    0.6352    0.6444    34.2492
0428    000882.4723    0.1667    0.2260    0.6357    0.6444    34.1987
0429    000874.4089    0.1683    0.2237    0.6343    0.6444    53.3896
0430    000866.3612    0.1667    0.2260    0.6351    0.6444    34.2632
0431    000906.6430    0.1667    0.2305    0.6341    0.6444    34.5767
0432    000874.4208    0.1667    0.2269    0.6350    0.6444    34.4970
0433    000874.4208    0.1667    0.2292    0.6349    0.6444    34.5423
0434    000874.4167    0.1667    0.2271    0.6352    0.6444    34.8000
0435    000850.2541    0.1667    0.2223    0.6348    0.6444    34.4991
0436    000906.6390    0.1667    0.2280    0.6342    0.6444    34.2838
0437    000858.3097    0.1667    0.2273    0.6350    0.6444    52.4970
0438    000898.5875    0.1667    0.2296    0.6352    0.6444    34.8889
0439    000858.3097    0.1667    0.2252    0.6354    0.6444    34.2978
0440    000866.3492    0.1683    0.2243    0.6342    0.6437    34.3884
0441    000850.2501    0.1667    0.2254    0.6360    0.6444    34.3683
0442    000898.5874    0.1667    0.2300    0.6346    0.6444    34.2422
0443    000914.6945    0.1667    0.2260    0.6359    0.6444    34.1776
0444    000882.4723    0.1683    0.2283    0.6354    0.6444    34.3258
0445    000874.4168    0.1667    0.2285    0.6355    0.6444    51.8042
0446    000906.6390    0.1667    0.2282    0.6355    0.6444    33.9910
0447    000898.8017    0.1667    0.2312    0.6269    0.6444    34.6798
0448    000866.3652    0.1667    0.2304    0.6280    0.6444    34.6233
0449    000882.4723    0.1667    0.2333    0.6261    0.6444    34.4087
0450    000842.1826    0.1683    0.2282    0.6283    0.6444    34.9298
0451    000866.3588    0.1667    0.2294    0.6309    0.6444    34.4701
0452    000874.4174    0.1667    0.2286    0.6318    0.6444    34.6856
0453    000898.5834    0.1667    0.2320    0.6322    0.6444    49.2017
0454    000882.4646    0.1667    0.2301    0.6318    0.6444    35.3682
0455    000898.5874    0.1667    0.2312    0.6305    0.6444    34.0943
0456    000882.4684    0.1683    0.2322    0.6316    0.6444    34.0694
0457    000882.4723    0.1667    0.2307    0.6308    0.6444    34.5655
0458    000890.5239    0.1667    0.2337    0.6317    0.6444    34.9122
0459    000922.7421    0.1667    0.2349    0.6313    0.6440    34.3006
0460    000882.4723    0.1667    0.2294    0.6318    0.6444    34.2424
0461    000882.6826    0.1667    0.2278    0.6273    0.6444    34.4215
0462    000898.5794    0.1683    0.2323    0.6275    0.6444    52.4076
0463    000866.3652    0.1667    0.2269    0.6267    0.6444    34.0195
0464    000890.6668    0.1650    0.2281    0.6364    0.6444    34.1484
0465    000906.6430    0.1667    0.2304    0.6372    0.6444    34.2948
0466    000882.4763    0.1667    0.2300    0.6387    0.6444    34.2635
0467    000850.2464    0.1683    0.2306    0.6379    0.6444    34.5106
0468    000890.5319    0.1667    0.2321    0.6368    0.6444    34.6410
0469    000882.7918    0.1667    0.2297    0.6159    0.6444    34.3282
0470    000898.5714    0.1667    0.2281    0.6167    0.6444    53.0134
0471    000874.4024    0.1667    0.2285    0.6157    0.6444    34.1211
0472    000906.6310    0.1667    0.2292    0.6155    0.6444    34.1588
0473    000898.5754    0.1667    0.2270    0.6210    0.6434    34.2544
0474    000890.6211    0.1650    0.2224    0.6228    0.6444    34.1218
0475    000866.3652    0.1667    0.2238    0.6244    0.6444    34.5963
0476    000890.5319    0.1667    0.2219    0.6241    0.6444    34.2649
0477    000858.3301    0.1667    0.2302    0.6170    0.6444    34.2971
0478    000850.2541    0.1667    0.2259    0.6172    0.6444    52.7722
0479    000882.4739    0.1667    0.2296    0.6179    0.6444    34.1690
0480    000890.6905    0.1650    0.2246    0.6226    0.6444    34.2826
0481    000914.6946    0.1667    0.2228    0.6236    0.6444    35.1281
0482    000866.3612    0.1667    0.2269    0.6227    0.6444    34.2134
0483    000850.2501    0.1667    0.2185    0.6238    0.6444    34.1371
0484    000882.4723    0.1667    0.2239    0.6234    0.6444    34.5217
0485    000858.3057    0.1667    0.2251    0.6228    0.6444    34.1267
0486    000874.6548    0.1667    0.2283    0.6140    0.6442    39.9599
0487    000890.5144    0.1683    0.2266    0.6195    0.6444    43.1671
0488    000898.6988    0.1650    0.2259    0.6236    0.6444    34.7123
0489    000898.5834    0.1667    0.2223    0.6230    0.6444    34.5676
0490    000866.4267    0.1683    0.2252    0.6201    0.6444    34.3940
0491    000858.3058    0.1667    0.2246    0.6206    0.6444    34.1488
0492    000882.4723    0.1667    0.2294    0.6200    0.6444    34.6159
0493    000890.7183    0.1650    0.2296    0.6173    0.6444    34.2029
0494    000882.4725    0.1667    0.2271    0.6193    0.6444    34.2395
0495    000882.4686    0.1667    0.2261    0.6197    0.6444    52.5868
0496    000882.4763    0.1667    0.2285    0.6183    0.6444    34.4008
0497    000874.4451    0.1650    0.2277    0.6173    0.6444    34.6763
0498    000898.5834    0.1667    0.2289    0.6160    0.6444    34.7789
0499    000866.3652    0.1667    0.2305    0.6158    0.6444    34.3101
0500    000882.4644    0.1667    0.2290    0.6171    0.6444    34.2236
Start Testing
Test Accuracy: 0.1667 Test Time 12.9642 
