Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Start Training
Epoch   Loss           Accuracy  S_Conv1   S_Conv2   S_Class   Time
0401    000890.5199    0.1667    0.2266    0.6150    0.6444    34.5929
0402    000890.5295    0.1667    0.2292    0.6157    0.6444    34.5892
0403    000882.6449    0.1667    0.2301    0.6157    0.6444    34.3944
0404    000874.4207    0.1667    0.2275    0.6156    0.6444    52.4148
0405    000866.3572    0.1667    0.2257    0.6160    0.6444    34.3720
0406    000890.5319    0.1667    0.2283    0.6151    0.6444    34.0468
0407    000867.5576    0.1667    0.2298    0.6149    0.6438    34.5098
0408    000874.4128    0.1667    0.2323    0.6177    0.6444    34.5471
0409    000906.6430    0.1667    0.2348    0.6179    0.6444    34.8271
0410    000882.4723    0.1683    0.2367    0.6178    0.6444    34.4404
0411    000866.5695    0.1650    0.2322    0.6180    0.6444    34.6764
0412    000914.6986    0.1667    0.2321    0.6172    0.6444    54.6411
0413    000882.4729    0.1667    0.2342    0.6165    0.6444    34.0494
0414    000882.4723    0.1667    0.2307    0.6170    0.6444    34.7137
0415    000866.3532    0.1667    0.2353    0.6172    0.6444    34.2501
0416    000922.7421    0.1667    0.2320    0.6169    0.6444    34.2413
0417    000890.5279    0.1667    0.2294    0.6177    0.6444    34.7648
0418    000866.3588    0.1667    0.2313    0.6168    0.6444    34.6246
0419    000898.5834    0.1683    0.2329    0.6164    0.6444    34.1077
0420    000890.5319    0.1667    0.2339    0.6171    0.6444    52.5968
0421    000858.3097    0.1667    0.2317    0.6162    0.6444    34.9670
0422    000890.9267    0.1650    0.2320    0.6174    0.6444    34.3166
0423    000914.6985    0.1667    0.2322    0.6154    0.6444    34.0744
0424    000906.6390    0.1667    0.2336    0.6167    0.6444    34.3008
0425    000866.3612    0.1667    0.2321    0.6168    0.6444    34.2922
0426    000890.5245    0.1667    0.2332    0.6163    0.6444    34.2775
0427    000882.4723    0.1667    0.2288    0.6174    0.6444    34.3957
0428    000858.3057    0.1667    0.2321    0.6185    0.6444    34.4031
0429    000890.5319    0.1667    0.2337    0.6162    0.6444    51.4143
0430    000866.4822    0.1650    0.2356    0.6174    0.6444    34.1840
0431    000866.3612    0.1683    0.2306    0.6172    0.6444    34.4437
0432    000890.5319    0.1667    0.2337    0.6171    0.6444    34.5873
0433    000890.5319    0.1667    0.2339    0.6169    0.6444    34.9229
0434    000882.4649    0.1667    0.2321    0.6173    0.6444    34.5884
0435    000882.4723    0.1667    0.2344    0.6167    0.6444    34.1327
0436    000890.5279    0.1667    0.2276    0.6168    0.6444    34.7785
0437    000874.4208    0.1667    0.2342    0.6160    0.6444    55.6160
0438    000914.6985    0.1667    0.2330    0.6168    0.6444    33.9594
0439    000890.5319    0.1667    0.2351    0.6170    0.6444    34.2169
0440    000882.4724    0.1683    0.2328    0.6181    0.6444    34.5989
0441    000882.4724    0.1683    0.2344    0.6176    0.6444    34.5374
0442    000890.5319    0.1667    0.2289    0.6180    0.6444    34.9020
0443    000930.8096    0.1667    0.2315    0.6165    0.6444    34.9935
0444    000882.4763    0.1667    0.2309    0.6176    0.6444    34.2993
0445    000874.4207    0.1667    0.2343    0.6166    0.6444    55.2176
0446    000882.5517    0.1667    0.2310    0.6207    0.6444    34.2449
0447    000890.5239    0.1667    0.2308    0.6214    0.6444    34.3572
0448    000890.5279    0.1667    0.2349    0.6196    0.6444    34.3976
0449    000866.3612    0.1667    0.2344    0.6195    0.6444    34.2663
0450    000882.4763    0.1667    0.2336    0.6203    0.6444    34.1664
0451    000874.4208    0.1667    0.2346    0.6207    0.6444    33.9527
0452    000866.3612    0.1667    0.2375    0.6202    0.6444    34.2055
0453    000906.6430    0.1667    0.2332    0.6210    0.6444    53.4411
0454    000874.4088    0.1667    0.2326    0.6198    0.6441    34.0859
0455    000882.4763    0.1667    0.2332    0.6210    0.6444    34.8659
0456    000866.3612    0.1667    0.2288    0.6206    0.6444    34.5120
0457    000866.3612    0.1667    0.2306    0.6212    0.6444    34.4463
0458    000874.4208    0.1667    0.2339    0.6200    0.6444    34.6956
0459    000882.4763    0.1667    0.2287    0.6204    0.6444    34.5411
0460    000890.5319    0.1667    0.2328    0.6209    0.6444    34.4635
0461    000882.4763    0.1667    0.2325    0.6204    0.6444    55.2343
0462    000922.7501    0.1667    0.2325    0.6207    0.6444    34.1973
0463    000898.5795    0.1667    0.2316    0.6212    0.6444    33.9699
0464    000890.5319    0.1667    0.2327    0.6195    0.6444    34.1502
0465    000906.6350    0.1667    0.2320    0.6201    0.6444    33.8722
0466    000882.4763    0.1667    0.2314    0.6210    0.6444    33.8281
0467    000890.5319    0.1667    0.2356    0.6191    0.6444    33.9780
0468    000890.5279    0.1667    0.2334    0.6207    0.6444    34.2863
0469    000882.4683    0.1667    0.2356    0.6200    0.6444    54.8688
0470    000898.5874    0.1667    0.2314    0.6203    0.6444    34.7664
0471    000898.5874    0.1667    0.2355    0.6194    0.6444    34.1316
0472    000898.5834    0.1667    0.2328    0.6213    0.6444    34.0420
0473    000874.4168    0.1667    0.2348    0.6214    0.6444    34.0864
0474    000890.5319    0.1667    0.2325    0.6213    0.6444    34.6667
0475    000866.3652    0.1667    0.2322    0.6205    0.6444    34.3555
0476    000850.2541    0.1667    0.2306    0.6209    0.6444    34.2754
0477    000866.3652    0.1667    0.2338    0.6203    0.6444    34.3815
0478    000890.5319    0.1667    0.2341    0.6193    0.6444    51.8684
0479    000874.4208    0.1667    0.2320    0.6207    0.6444    34.2472
0480    000906.6392    0.1667    0.2322    0.6218    0.6444    34.1524
0481    000874.4128    0.1667    0.2284    0.6226    0.6444    34.0529
0482    000866.3612    0.1667    0.2358    0.6201    0.6444    34.5662
0483    000914.6985    0.1667    0.2347    0.6212    0.6444    34.0433
0484    000858.3057    0.1683    0.2323    0.6215    0.6444    34.9276
0485    000874.4128    0.1667    0.2380    0.6204    0.6444    34.0639
0486    000890.5279    0.1667    0.2340    0.6207    0.6444    52.9618
0487    000874.4208    0.1667    0.2277    0.6227    0.6444    34.0106
0488    000882.4763    0.1667    0.2275    0.6219    0.6444    34.5655
0489    000906.6430    0.1667    0.2347    0.6201    0.6444    34.1542
0490    000898.9584    0.1650    0.2319    0.6221    0.6444    34.3282
0491    000882.4763    0.1667    0.2337    0.6225    0.6444    34.6338
0492    000906.6390    0.1667    0.2320    0.6226    0.6444    34.2889
0493    000890.5279    0.1667    0.2317    0.6231    0.6444    34.4831
0494    000874.4208    0.1667    0.2280    0.6230    0.6444    52.9818
0495    000874.4088    0.1683    0.2301    0.6231    0.6438    34.5287
0496    000874.4207    0.1667    0.2297    0.6222    0.6444    34.9520
0497    000890.5279    0.1667    0.2332    0.6218    0.6444    34.3867
0498    000898.5794    0.1683    0.2324    0.6226    0.6444    34.2317
0499    000866.3612    0.1667    0.2313    0.6233    0.6444    34.5979
0500    000882.4689    0.1667    0.2329    0.6233    0.6444    34.2553
Start Testing
Test Accuracy: 0.1667 Test Time 12.8441 
